year,sum_mln,organisation_name,organisation_type_name,organisation_type_code,region_code,region_name,gov_support_type
2015,0.3828,"Автономная некоммерческая организация ""Редакция газеты ""Усть-Катавская неделя""",Автономная некоммерческая организация,4,74,Челябинская область,subsidies
2016,0.4094,"Автономная некоммерческая организация ""Редакция газеты ""Усть-Катавская неделя""",Автономная некоммерческая организация,4,74,Челябинская область,subsidies
2014,0.0264,"Частное образовательное учреждение высшего образования ""Таганрогский институт управления и экономики""",Учреждение,8,61,Ростовская область,subsidies
2015,0.0176,"Частное образовательное учреждение высшего образования ""Таганрогский институт управления и экономики""",Учреждение,8,61,Ростовская область,subsidies
2015,9,"Автономная некоммерческая организация ""Культурно-просветительский центр ""Порядок слов""",Автономная некоммерческая организация,4,78,Санкт-Петербург,subsidies
2016,8.95451414,"Автономная некоммерческая организация ""Детский технопарк ""Кванториум""",Автономная некоммерческая организация,4,16,Республика Татарстан (Татарстан),subsidies
2014,3.6,"Автономная некоммерческая организация ""СТУДИЯ ""РИСК-ФИЛЬМ""",Автономная некоммерческая организация,4,77,Москва,subsidies
2015,3.2,"Автономная некоммерческая организация ""СТУДИЯ ""РИСК-ФИЛЬМ""",Автономная некоммерческая организация,4,77,Москва,subsidies
2016,8.25,"Региональная общественная организация ""Союз музейных художников Санкт-Петербурга""",Общественная организация,1,78,Санкт-Петербург,subsidies
2014,1.0791,"Частное образовательное учреждение высшего образования ""Сибирская академия финансов и банковского дела""",Учреждение,8,54,Новосибирская область,subsidies
2015,0.8186,"Частное образовательное учреждение высшего образования ""Сибирская академия финансов и банковского дела""",Учреждение,8,54,Новосибирская область,subsidies
2014,0.5963,"Автономная некоммерческая организация ""Редакция журнала ""НАШ СОВРЕМЕННИК""",Автономная некоммерческая организация,4,77,Москва,subsidies
2015,1.2,"Автономная некоммерческая организация ""Редакция журнала ""НАШ СОВРЕМЕННИК""",Автономная некоммерческая организация,4,77,Москва,subsidies
2016,0.88,"Автономная некоммерческая организация ""Редакция журнала ""НАШ СОВРЕМЕННИК""",Автономная некоммерческая организация,4,77,Москва,subsidies
2014,0.1163,"Автономная некоммерческая организация ""Редакция газеты ""Искра""",Автономная некоммерческая организация,4,74,Челябинская область,subsidies
2015,0.355,"Автономная некоммерческая организация ""Редакция газеты ""Искра""",Автономная некоммерческая организация,4,74,Челябинская область,subsidies
2016,0.1505,"Автономная некоммерческая организация ""Информационно-издательский центр ""Знамя правды""",Автономная некоммерческая организация,4,72,Тюменская область,subsidies
2015,5.5,"НЕГОСУДАРСТВЕННЫЙ НЕКОММЕРЧЕСКИЙ БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""ФОНД ВЛАДИМИРА ФЕДОСЕЕВА"" (НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ)",Некоммерческий фонд,6,77,Москва,subsidies
2014,8.24,"Региональная общественная организация ""Клуб бухгалтеров и аудиторов некоммерческих организаций""",Общественная организация,1,77,Москва,subsidies
2014,0.29,Благотворительный фонд реабилитации больных наркоманией,Некоммерческий фонд,6,77,Москва,subsidies
2015,0.57,Благотворительный фонд реабилитации больных наркоманией,Некоммерческий фонд,6,77,Москва,subsidies
2016,0.2,Благотворительный фонд реабилитации больных наркоманией,Некоммерческий фонд,6,77,Москва,subsidies
2016,2.5,"Ставропольский краевой общественный фонд поддержки социологических исследований и общественных инициатив ""Социальная стратегия""",Общественный фонд,11,26,Ставропольский край,subsidies
2016,2,"Международная детско-юношеская общественная организация содействия военно-спортивному и патриотическому воспитанию ""Ассоциация Витязей""",Общественная организация,1,00,Министерство юстиции,subsidies
2015,0.232,"Автономная некоммерческая организация ""Информационно-издательский центр ""Армизонский вестник""",Автономная некоммерческая организация,4,72,Тюменская область,subsidies
2014,5.9884,"Некоммерческое партнерство жилищных объединений и граждан за сохранение и улучшение жилища ""Управдом""",Некоммерческое партнерство,5,77,Москва,subsidies
2017,3.5,"Благотворительный фонд социальных инициатив ""Мир и гармония""",Некоммерческий фонд,6,77,Москва,subsidies
2017,0.5,"Общероссийская общественная молодежная организация ""Студенты России""",Общественная организация,1,00,Министерство юстиции,subsidies
2015,2,"Благотворительный фонд ""Фонд поддержки слепоглухих Со-единение""",Некоммерческий фонд,6,77,Москва,subsidies
2017,1,"Автономная некоммерческая организация ""Центр Интеллектуальной Собственности ""Группа ВИЮР""",Автономная некоммерческая организация,4,77,Москва,subsidies
2013,0.6,"Негосударственное образовательное частное учреждение высшего образования ""Московский институт психоанализа""",Учреждение,8,77,Москва,subsidies
2014,1.2,"Негосударственное образовательное частное учреждение высшего образования ""Московский институт психоанализа""",Учреждение,8,77,Москва,subsidies
2015,2.4,"Негосударственное образовательное частное учреждение высшего образования ""Московский институт психоанализа""",Учреждение,8,77,Москва,subsidies
2017,3.6,"Негосударственное образовательное частное учреждение высшего образования ""Московский институт психоанализа""",Учреждение,8,77,Москва,subsidies
2016,7.733433,"Автономная некоммерческая организация дополнительного профессионального образования ""Открытый молодежный университет""",Автономная некоммерческая организация,4,70,Томская область,subsidies
2016,1.4673,"Региональное отделение Общероссийского общественного движения по увековечению памяти погибших при защите Отечества ""Поисковое движение России"" в Архангельской области",Общественное движение,13,29,Архангельская область,subsidies
2015,0.963,"Автономная некоммерческая организация ""Редакция газеты ""Красный уралец""",Автономная некоммерческая организация,4,74,Челябинская область,subsidies
2016,0.5808,"Автономная некоммерческая организация ""Редакция газеты ""Красный уралец""",Автономная некоммерческая организация,4,74,Челябинская область,subsidies
2015,0.12,"Автономная некоммерческая организация ""Редакция газеты ""Искра""",Автономная некоммерческая организация,4,35,Вологодская область,subsidies
2014,2.823335,"Частное учреждение дополнительного образования и реализации социальных проктов ""Центр социально-психологической помощи""",Учреждение,8,43,Кировская область,subsidies
2015,0.22,"Некоммерческое партнерство по сохранению и продвижению общенациональных ценностей ""Русская Культура""",Некоммерческое партнерство,5,78,Санкт-Петербург,subsidies
2014,2.93737,"Санкт-Петербургская благотворительная общественная организация помощи бездомным ""Ночлежка""",Общественная организация,1,78,Санкт-Петербург,subsidies
2015,0.6,Фонд Святослава Рихтера,Некоммерческий фонд,6,40,Калужская область,subsidies
2016,1.4,Фонд Святослава Рихтера,Некоммерческий фонд,6,40,Калужская область,subsidies
2014,0.1,"Автономная некоммерческая организация ""Информационно-издательский центр ""Сельский вестник""",Автономная некоммерческая организация,4,72,Тюменская область,subsidies
2015,0.2097,"Автономная некоммерческая организация ""Информационно-издательский центр ""Сельский вестник""",Автономная некоммерческая организация,4,72,Тюменская область,subsidies
2016,0.2097,"Автономная некоммерческая организация ""Информационно-издательский центр ""Сельский вестник""",Автономная некоммерческая организация,4,72,Тюменская область,subsidies
2014,0.1486,"Частное учреждение высшего образования ""Российский исламский институт""",Учреждение,8,16,Республика Татарстан (Татарстан),subsidies
2015,0.1305,"Частное учреждение высшего образования ""Российский исламский институт""",Учреждение,8,16,Республика Татарстан (Татарстан),subsidies
2014,0.58,"Частное образовательное учреждение высшего образования ""Русская христианская гуманитарная академия""",Учреждение,8,78,Санкт-Петербург,subsidies
2015,1.5,"Частное образовательное учреждение высшего образования ""Русская христианская гуманитарная академия""",Учреждение,8,78,Санкт-Петербург,subsidies
2016,0.4,"Частное образовательное учреждение высшего образования ""Русская христианская гуманитарная академия""",Учреждение,8,78,Санкт-Петербург,subsidies
2015,4.918996,"Дагестанская региональная общественная организация помощи инвалидам ""Жизнь без слез""",Общественная организация,1,05,Республика Дагестан,subsidies
2015,7.089784,"Благотворительный фонд ""Добрый город Петербург""",Некоммерческий фонд,6,78,Санкт-Петербург,subsidies
2015,0.80222,"Межрегиональное общественное движение ""ДВИЖЕНИЕ РАЗВИТИЯ""",Общественное движение,13,77,Москва,subsidies
2014,0.2,"Международный гуманитарный общественный фонд ""Знание"" им. академика К.В. Фролова",Общественный фонд,11,00,Министерство юстиции,subsidies
2015,0.38,"Международный гуманитарный общественный фонд ""Знание"" им. академика К.В. Фролова",Общественный фонд,11,00,Министерство юстиции,subsidies
2014,0.2,"Автономная некоммерческая организация ""Редакция газеты ""Борьба""",Автономная некоммерческая организация,4,35,Вологодская область,subsidies
2015,0.249,"Автономная некоммерческая организация ""Редакция газеты ""Борьба""",Автономная некоммерческая организация,4,35,Вологодская область,subsidies
2016,0.2236,"Автономная некоммерческая организация ""Редакция газеты ""Борьба""",Автономная некоммерческая организация,4,35,Вологодская область,subsidies
2015,2.652002,"Челябинская региональная общественная организация ""Центр волонтерских объединений Челябинской области""",Общественная организация,1,74,Челябинская область,subsidies
2014,0.15,"Автономная некоммерческая организация ""Информационно-издательский центр ""Призыв""",Автономная некоммерческая организация,4,72,Тюменская область,subsidies
2015,0.162,"Автономная некоммерческая организация ""Информационно-издательский центр ""Призыв""",Автономная некоммерческая организация,4,72,Тюменская область,subsidies
2016,0.155,"Автономная некоммерческая организация ""Информационно-издательский центр ""Призыв""",Автономная некоммерческая организация,4,72,Тюменская область,subsidies
2016,3.185,Фонд содействия возрождению Синодального хора,Некоммерческий фонд,6,77,Москва,subsidies
2014,5.924355,"Некоммерческое партнерство ""Альянс фондов местных сообществ Пермского края""",Некоммерческое партнерство,5,59,Пермский край,subsidies
2016,1.3185,"Тюменское областное общественное детское движение ""ЧИР""",Общественное движение,13,72,Тюменская область,subsidies
2014,4.059533,"Городской благотворительный фонд ""Фонд Тольятти""",Некоммерческий фонд,6,63,Самарская область,subsidies
2016,2,"Некоммерческая организация ""Фонд содействия примирению народов, участвовавших в военных конфликтах""",Некоммерческий фонд,6,67,Смоленская область,subsidies
2015,3.44477,Фонд развития Всероссийского музея декоративно-прикладного и народного искусства и поддержки творческих инициатив,Некоммерческий фонд,6,77,Москва,subsidies
2017,3.25,Фонд развития Всероссийского музея декоративно-прикладного и народного искусства и поддержки творческих инициатив,Некоммерческий фонд,6,77,Москва,subsidies
2016,0.0464,"Автономная некоммерческая организация ""Редакция газеты ""Карабашский рабочий""",Автономная некоммерческая организация,4,74,Челябинская область,subsidies
2015,0.2804,"Автономная некоммерческая организация ""Редакция газеты ""Каменская народная газета""",Автономная некоммерческая организация,4,22,Алтайский край,subsidies
2016,1.12,"Региональная общественная организация Общественный совет информационного развития ""Росинформразвитие""",Общественная организация,1,77,Москва,subsidies
2014,5.5,"Автономная некоммерческая организация содействия военно-патриотическому воспитанию ""Союз""",Автономная некоммерческая организация,4,77,Москва,subsidies
2015,1,"Автономная некоммерческая организация содействия военно-патриотическому воспитанию ""Союз""",Автономная некоммерческая организация,4,77,Москва,subsidies
2016,1.2,"(ФНС) Автономная некоммерческая организация ""Воронежский Молодежный Симфонический Оркестр""",Автономная некоммерческая организация,4,36,Воронежская область,subsidies
2014,0.769,"Некоммерческое партнерство организация дополнительного профессионального образования ""Институт направленного профессионального образования""",Некоммерческое партнерство,5,63,Самарская область,subsidies
2015,2.37,"Некоммерческое партнерство организация дополнительного профессионального образования ""Институт направленного профессионального образования""",Некоммерческое партнерство,5,63,Самарская область,subsidies
2016,1.38,"Некоммерческое партнерство организация дополнительного профессионального образования ""Институт направленного профессионального образования""",Некоммерческое партнерство,5,63,Самарская область,subsidies
2014,0.8259,"Автономная некоммерческая организация ""Редакция газеты ""Литературная Россия""",Автономная некоммерческая организация,4,77,Москва,subsidies
2015,1.3409,"Автономная некоммерческая организация ""Редакция газеты ""Литературная Россия""",Автономная некоммерческая организация,4,77,Москва,subsidies
2016,1.2252,"Автономная некоммерческая организация ""Редакция газеты ""Литературная Россия""",Автономная некоммерческая организация,4,77,Москва,subsidies
2014,1.23,"Автономная некоммерческая организация Редакция журнала ""МОСКВА""",Автономная некоммерческая организация,4,77,Москва,subsidies
2015,1.7,"Автономная некоммерческая организация Редакция журнала ""МОСКВА""",Автономная некоммерческая организация,4,77,Москва,subsidies
2016,0.85,"Автономная некоммерческая организация Редакция журнала ""МОСКВА""",Автономная некоммерческая организация,4,77,Москва,subsidies
2014,0.1115,"Автономная некоммерческая организация ""Информационно-издательский центр ""Сельская новь""",Автономная некоммерческая организация,4,72,Тюменская область,subsidies
2015,0.1013,"Автономная некоммерческая организация ""Информационно-издательский центр ""Сельская новь""",Автономная некоммерческая организация,4,72,Тюменская область,subsidies
2016,0.1589,"Автономная некоммерческая организация ""Информационно-издательский центр ""Сельская новь""",Автономная некоммерческая организация,4,72,Тюменская область,subsidies
2015,1,"Автономная некоммерческая организация содействия развитию культуры, научно-популярного кинематографа, образования ""Просвещение""",Автономная некоммерческая организация,4,78,Санкт-Петербург,subsidies
2017,0.0176,"Образовательное частное учреждение высшего образования ""Российская международная академия туризма""",Учреждение,8,50,Московская область,subsidies
2015,6.107143,"Дагестанская региональная общественная организация ""Узы дружбы""",Общественная организация,1,05,Республика Дагестан,subsidies
2016,2,"Межрегиональная общественная организация поддержки и развития молодежных инициатив ""Движок""",Общественная организация,1,77,Москва,subsidies
2014,6,"автономная некоммерческая организация в сфере творческой культуры ""Т-Альянс""",Автономная некоммерческая организация,4,05,Республика Дагестан,subsidies
2014,6,Местная общественная организация - Национально-культурная автономия абазин х. Грушка Адыге-Хабльского района Карачаево-Черкесской Республики,Национально-культурная автономия,18,09,Карачаево-Черкесская Республика,subsidies
2014,0.3533,"Автономная Некоммерческая Организация Периодическое издание ""ЭКРАН и СЦЕНА""",Автономная некоммерческая организация,4,77,Москва,subsidies
2015,1.6408,"Автономная Некоммерческая Организация Периодическое издание ""ЭКРАН и СЦЕНА""",Автономная некоммерческая организация,4,77,Москва,subsidies
2016,0.35,"Автономная Некоммерческая Организация Периодическое издание ""ЭКРАН и СЦЕНА""",Автономная некоммерческая организация,4,77,Москва,subsidies
2015,0.5,"Некоммерческая организация ""Международный Чеховский благотворительный фонд""",Некоммерческий фонд,6,50,Московская область,subsidies
2016,1,"Частное общеобразовательное учреждение ""Средняя школа №23 ""Менеджер""",Учреждение,8,16,Республика Татарстан (Татарстан),subsidies
2014,0.1,"Автономная некоммерческая организация ""Информационно-издательский центр ""Наша жизнь""",Автономная некоммерческая организация,4,72,Тюменская область,subsidies
2016,0.1094,"Автономная некоммерческая организация ""Информационно-издательский центр ""Красная звезда""",Автономная некоммерческая организация,4,72,Тюменская область,subsidies
2016,2,"Общероссийская детская общественная организация ""Общественная Малая академия наук ""Интеллект будущего""",Общественная организация,1,00,Министерство юстиции,subsidies
2016,1.5,"Воронежская региональная общественная организация ""Военно-патриотический клуб ""Набат""",Общественная организация,1,36,Воронежская область,subsidies
2014,1,"Некоммерческое партнерство ""ЭТНОГРАФИЧЕСКОЕ БЮРО""",Некоммерческое партнерство,5,66,Свердловская область,subsidies
2014,2.15,Некоммерческая организация Фонд развития творческих инициатив,Некоммерческий фонд,6,77,Москва,subsidies
2016,2,Некоммерческая организация Фонд развития творческих инициатив,Некоммерческий фонд,6,77,Москва,subsidies
2014,1,"Межрегиональная общественная организация ""Союз кинематографистов и профессиональных кинематографических организаций и объединений""",Общественная организация,1,77,Москва,subsidies
2015,0.97,"Межрегиональная общественная организация ""Союз кинематографистов и профессиональных кинематографических организаций и объединений""",Общественная организация,1,77,Москва,subsidies
2016,0.97,"Межрегиональная общественная организация ""Союз кинематографистов и профессиональных кинематографических организаций и объединений""",Общественная организация,1,77,Москва,subsidies
2015,0.2136,"Автономная некоммерческая организация "" Редакция газеты "" Знамя Октября""",Автономная некоммерческая организация,4,74,Челябинская область,subsidies
2016,0.3101,"Автономная некоммерческая организация "" Редакция газеты "" Знамя Октября""",Автономная некоммерческая организация,4,74,Челябинская область,subsidies
2014,0.224,"Частное профессиональное образовательное учреждение ""Газпром колледж Волгоград""",Учреждение,8,34,Волгоградская область,subsidies
2015,0.24,"Частное профессиональное образовательное учреждение ""Газпром колледж Волгоград""",Учреждение,8,34,Волгоградская область,subsidies
2016,0.144,"Частное профессиональное образовательное учреждение ""Газпром колледж Волгоград""",Учреждение,8,34,Волгоградская область,subsidies
2017,0.064,"Частное профессиональное образовательное учреждение ""Газпром колледж Волгоград""",Учреждение,8,34,Волгоградская область,subsidies
2015,1,"Региональный благотворительный общественный Фонд содействия театру и телевидению имени И.М. Смоктуновского ""Золотой Пеликан""",Общественный фонд,11,77,Москва,subsidies
2014,0.17,"Религиозная организация ""Новоспасский ставропигиальный мужской монастырь Русской Православной Церкви (Московский Патриархат)""",Религиозная организация,3,00,Министерство юстиции,subsidies
2015,0.29,"Религиозная организация ""Новоспасский ставропигиальный мужской монастырь Русской Православной Церкви (Московский Патриархат)""",Религиозная организация,3,00,Министерство юстиции,subsidies
2016,0.54,"Религиозная организация ""Новоспасский ставропигиальный мужской монастырь Русской Православной Церкви (Московский Патриархат)""",Религиозная организация,3,00,Министерство юстиции,subsidies
2015,5.252638,"Пензенский региональный общественный благотворительный фонд ""Гражданский Союз""",Общественный фонд,11,58,Пензенская область,subsidies
2016,5.172171,"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ГОТОВ К ТРУДУ И ОБОРОНЕ""",Автономная некоммерческая организация,4,06,Республика Ингушетия,subsidies
2014,2.8,"Автономная некоммерческая организация ""Театральная продюсерская компания ""Артслэнд""",Автономная некоммерческая организация,4,77,Москва,subsidies
2015,5,"Некоммерческое партнерство поддержки искусства и культуры ""Хрустальная Турандот""",Некоммерческое партнерство,5,77,Москва,subsidies
2015,0.4188,"Автономная некоммерческая организация ""Редакция газеты ""Кыштымский рабочий""",Автономная некоммерческая организация,4,74,Челябинская область,subsidies
2016,0.417,"Автономная некоммерческая организация ""Редакция газеты ""Кыштымский рабочий""",Автономная некоммерческая организация,4,74,Челябинская область,subsidies
2014,3.165936,"Благотворительный фонд поддержки и развития просветительских и социальных проектов ""ПСП - фонд""",Некоммерческий фонд,6,78,Санкт-Петербург,subsidies
2015,5,Автономная некоммерческая организация развития кинематографии «Продюсерский центр визуальных исследований»,Автономная некоммерческая организация,4,78,Санкт-Петербург,subsidies
2016,2,"Автономная некоммерческая организация информационно-издательский центр ""Православие и Мир""",Автономная некоммерческая организация,4,77,Москва,subsidies
2014,1.7,"Общественная организация ""Санкт-Петербургский Союз художников""",Общественная организация,1,78,Санкт-Петербург,subsidies
2015,1.649,"Общественная организация ""Санкт-Петербургский Союз художников""",Общественная организация,1,78,Санкт-Петербург,subsidies
2016,1.649,"Общественная организация ""Санкт-Петербургский Союз художников""",Общественная организация,1,78,Санкт-Петербург,subsidies
2014,3,"Автономная некоммерческая организация ""Дальневосточный центр развития гражданских инициатив и социального партнерства""",Автономная некоммерческая организация,4,25,Приморский край,subsidies
2016,4.4575,"Автономная некоммерческая организация высшего образования ""Сибирский институт бизнеса, управления и психологии""",Автономная некоммерческая организация,4,24,Красноярский край,subsidies
2017,0.15310000000000001,"Автономная некоммерческая организация высшего образования ""Сибирский институт бизнеса, управления и психологии""",Автономная некоммерческая организация,4,24,Красноярский край,subsidies
2014,2,"Фонд поддержки современного искусства ""ВИНЗАВОД""",Некоммерческий фонд,6,77,Москва,subsidies
2015,1.5,"Фонд поддержки современного искусства ""ВИНЗАВОД""",Некоммерческий фонд,6,77,Москва,subsidies
2016,1,"Фонд поддержки современного искусства ""ВИНЗАВОД""",Некоммерческий фонд,6,77,Москва,subsidies
2015,0.016,"Профессиональное образовательное частное учреждение ""Псковский кооперативный техникум""",Учреждение,8,60,Псковская область,subsidies
2016,0.048,"Профессиональное образовательное частное учреждение ""Псковский кооперативный техникум""",Учреждение,8,60,Псковская область,subsidies
2017,0.032,"Профессиональное образовательное частное учреждение ""Псковский кооперативный техникум""",Учреждение,8,60,Псковская область,subsidies
2016,2.5,"Автономная некоммерческая организация ""Институт общественных инициатив ""Кабардино-Балкария. Мир и мы""",Автономная некоммерческая организация,4,07,Кабардино-Балкарская Республика,subsidies
2014,1,"Некоммерческое партнерство ""Кинофестиваль ""Встреча""",Некоммерческое партнерство,5,40,Калужская область,subsidies
2015,0.9,"Некоммерческое партнерство ""Кинофестиваль ""Встреча""",Некоммерческое партнерство,5,40,Калужская область,subsidies
2016,1,"Некоммерческое партнерство ""Кинофестиваль ""Встреча""",Некоммерческое партнерство,5,40,Калужская область,subsidies
2014,3,"Новосибирская городская общественная организация ""Гуманитарный проект""",Общественная организация,1,54,Новосибирская область,subsidies
2016,4.7,"Фонд поддержки молодых дизайнеров и архитекторов ""ТВОРИ!""",Некоммерческий фонд,6,77,Москва,subsidies
2014,0.54,"Тюменский региональный общественный благотворительный фонд ""Возрождение Тобольска""",Общественный фонд,11,72,Тюменская область,subsidies
2015,0.6,"Тюменский региональный общественный благотворительный фонд ""Возрождение Тобольска""",Общественный фонд,11,72,Тюменская область,subsidies
2014,2,"Фонд поддержки и развития межрегиональных и международных культурных связей ""Согласие""",Некоммерческий фонд,6,78,Санкт-Петербург,subsidies
2014,2.923439,"Областная общественная организация ""Нижегородская Служба Добровольцев""",Общественная организация,1,52,Нижегородская область,subsidies
2016,0.8,"Вологодская областная молодежная общественная организация ""Вологодский поисковый отряд""",Общественная организация,1,35,Вологодская область,subsidies
2017,0.767,"Вологодская областная молодежная общественная организация ""Вологодский поисковый отряд""",Общественная организация,1,35,Вологодская область,subsidies
2016,0.215,"Автономная некоммерческая организация ""Редакция газеты ""Сельские новости""",Автономная некоммерческая организация,4,74,Челябинская область,subsidies
2015,4.5,АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ СОХРАНЕНИЯ И РАЗВИТИЯ КУЛЬТУРЫ И ОБРАЗОВАНИЯ «ВДОХНОВЕНИЕ»,Автономная некоммерческая организация,4,15,Республика Северная Осетия - Алания,subsidies
2017,1,"Региональная Общественная организация всесторонней помощи ветеранам, инвалидам и участникам боевых действий, военно-патриотического воспитания молодёжи ""Пересвет""",Общественная организация,1,78,Санкт-Петербург,subsidies
2014,0.39,"Негосударственное учреждение культуры ""Серебряный век""",Учреждение,8,78,Санкт-Петербург,subsidies
2015,0.19,"Негосударственное учреждение культуры ""Серебряный век""",Учреждение,8,78,Санкт-Петербург,subsidies
2016,1.2,"Фонд содействия развитию визуального искусства ""Визарт""",Некоммерческий фонд,6,77,Москва,subsidies
2014,0.6,"Межрегиональный общественный фонд творческих инициатив ""Креатив""",Общественный фонд,11,78,Санкт-Петербург,subsidies
2015,0.2,"Межрегиональный общественный фонд творческих инициатив ""Креатив""",Общественный фонд,11,78,Санкт-Петербург,subsidies
2015,0.6,"Автономная некоммерческая организация по проведению культурных мероприятий ""Экология культуры""",Автономная некоммерческая организация,4,50,Московская область,subsidies
2015,0.2521,"Автономная некоммерческая организация ""Редакция газеты ""Тотемские вести""",Автономная некоммерческая организация,4,35,Вологодская область,subsidies
2016,0.2518,"Автономная некоммерческая организация ""Редакция газеты ""Тотемские вести""",Автономная некоммерческая организация,4,35,Вологодская область,subsidies
2016,0.6452,"Автономная некоммерческая организация высшего образования ""Национальный Институт Дизайна""",Автономная некоммерческая организация,4,77,Москва,subsidies
2017,3.6599,"Автономная некоммерческая организация высшего образования ""Национальный Институт Дизайна""",Автономная некоммерческая организация,4,77,Москва,subsidies
2015,0.2724,"Автономная некоммерческая организация ""Информационно-аналитическая редакция ""Рузаевские новости""",Автономная некоммерческая организация,4,13,Республика Мордовия,subsidies
